id,timestamp,runtime(ms),A-X00-Y00,A-X01-Y00,A-X02-Y00,A-X03-Y00,A-X04-Y00,A-X05-Y00,A-X06-Y00,A-X07-Y00,A-X08-Y00,A-X09-Y00,A-X10-Y00,A-X11-Y00,A-X00-Y01,A-X01-Y01,A-X02-Y01,A-X03-Y01,A-X04-Y01,A-X05-Y01,A-X06-Y01,A-X07-Y01,A-X08-Y01,A-X09-Y01,A-X10-Y01,A-X11-Y01,A-X00-Y02,A-X01-Y02,A-X02-Y02,A-X03-Y02,A-X04-Y02,A-X05-Y02,A-X06-Y02,A-X07-Y02,A-X08-Y02,A-X09-Y02,A-X10-Y02,A-X11-Y02,A-X00-Y03,A-X01-Y03,A-X02-Y03,A-X03-Y03,A-X04-Y03,A-X05-Y03,A-X06-Y03,A-X07-Y03,A-X08-Y03,A-X09-Y03,A-X10-Y03,A-X11-Y03,A-X00-Y04,A-X01-Y04,A-X02-Y04,A-X03-Y04,A-X04-Y04,A-X05-Y04,A-X06-Y04,A-X07-Y04,A-X08-Y04,A-X09-Y04,A-X10-Y04,A-X11-Y04,A-X00-Y05,A-X01-Y05,A-X02-Y05,A-X03-Y05,A-X04-Y05,A-X05-Y05,A-X06-Y05,A-X07-Y05,A-X08-Y05,A-X09-Y05,A-X10-Y05,A-X11-Y05,A-X00-Y06,A-X01-Y06,A-X02-Y06,A-X03-Y06,A-X04-Y06,A-X05-Y06,A-X06-Y06,A-X07-Y06,A-X08-Y06,A-X09-Y06,A-X10-Y06,A-X11-Y06,A-X00-Y07,A-X01-Y07,A-X02-Y07,A-X03-Y07,A-X04-Y07,A-X05-Y07,A-X06-Y07,A-X07-Y07,A-X08-Y07,A-X09-Y07,A-X10-Y07,A-X11-Y07,A-X00-Y08,A-X01-Y08,A-X02-Y08,A-X03-Y08,A-X04-Y08,A-X05-Y08,A-X06-Y08,A-X07-Y08,A-X08-Y08,A-X09-Y08,A-X10-Y08,A-X11-Y08,A-X00-Y09,A-X01-Y09,A-X02-Y09,A-X03-Y09,A-X04-Y09,A-X05-Y09,A-X06-Y09,A-X07-Y09,A-X08-Y09,A-X09-Y09,A-X10-Y09,A-X11-Y09
80,20240926-130017,3220,0,0,0,0,0,0,457,0,0,0,0,0,0,0,0,0,927,245,0,0,0,105,263,0,0,0,0,0,617,84,363,1127,981,0,0,0,0,0,0,0,0,20,0,557,667,1933,1660,0,0,0,0,0,0,18,0,0,0,239,83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
81,20240926-130017,3256,0,0,0,0,0,0,296,0,0,0,0,0,0,0,0,0,941,197,0,0,0,101,285,0,0,0,0,0,564,90,297,1209,937,0,0,0,0,0,0,0,0,0,0,492,599,1955,1677,0,0,0,0,0,0,19,0,0,0,218,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
82,20240926-130017,3305,0,0,0,0,0,0,175,0,0,0,0,0,0,0,0,0,941,157,0,0,0,75,293,0,0,0,0,0,487,121,325,1300,957,0,0,0,0,0,0,0,0,0,0,343,535,1971,1629,0,0,0,0,0,0,17,0,0,0,188,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
83,20240926-130017,3353,0,0,0,0,0,0,43,0,0,0,0,0,0,0,0,0,947,61,21,0,0,57,280,0,0,0,0,0,621,55,307,1385,981,85,27,0,0,0,0,0,0,0,0,148,586,1995,1579,0,0,0,0,0,0,17,0,0,0,55,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
84,20240926-130017,3387,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,947,0,20,0,0,109,205,0,0,0,0,0,637,63,303,1463,955,140,59,0,0,0,0,0,0,0,0,52,589,2011,1544,0,0,0,0,0,0,19,0,0,0,55,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
85,20240926-130017,3419,0,0,0,0,134,0,0,0,0,0,0,0,0,0,0,0,998,0,0,0,0,107,176,0,0,0,0,0,709,54,301,1517,981,171,85,0,0,0,0,0,0,0,0,29,661,2041,1525,0,0,0,0,0,0,16,0,0,0,57,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
86,20240926-130017,3452,0,0,0,0,163,0,0,0,0,0,0,0,0,0,0,0,1069,0,0,0,0,105,127,0,0,0,0,0,761,55,303,1598,983,223,121,0,0,0,0,0,0,0,0,0,657,2075,1519,0,0,0,0,0,0,17,0,0,0,57,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
87,20240926-130017,3503,0,0,0,0,191,0,0,0,0,0,0,0,0,0,0,0,1123,6,0,31,0,108,139,0,0,0,0,0,809,55,283,1637,1002,228,94,0,0,0,0,0,0,0,0,0,697,2093,1519,0,0,0,0,0,0,19,0,0,0,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
88,20240926-130017,3539,0,0,0,0,214,0,0,0,0,0,0,0,0,0,0,0,1167,11,0,47,0,116,125,0,0,0,0,0,823,55,285,1699,1021,313,123,0,0,0,0,0,0,0,0,0,757,2141,1523,0,0,0,0,0,0,18,0,0,0,79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
89,20240926-130017,3571,0,0,0,0,226,0,0,0,0,0,0,0,0,0,0,0,1164,19,0,53,0,173,157,0,0,0,0,0,873,46,271,1749,1071,389,148,0,0,0,0,0,0,0,0,0,827,2191,1589,0,0,0,0,0,0,17,0,0,0,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
90,20240926-130017,3603,0,0,0,0,231,0,0,0,0,0,0,0,0,0,0,0,1213,22,0,53,0,182,169,0,0,0,0,0,889,45,271,1791,1099,398,143,0,0,0,0,0,0,0,0,23,852,2229,1594,0,0,0,0,0,0,17,0,0,0,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
91,20240926-130017,3652,0,0,0,0,265,0,0,0,0,0,0,0,0,0,0,0,1247,31,0,53,0,180,135,0,0,0,0,0,922,18,278,1813,1109,491,157,0,0,0,0,0,0,0,0,55,964,2261,1591,0,0,0,0,0,0,18,0,0,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
92,20240926-130017,3708,0,0,0,0,295,0,0,0,0,0,0,0,0,0,0,0,1291,31,0,69,0,160,109,0,0,0,0,0,940,22,243,1869,1085,456,134,0,0,0,0,0,0,0,0,103,1039,2263,1558,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
93,20240926-130017,3754,0,0,0,0,281,0,0,0,0,0,0,0,0,0,0,0,1385,25,0,0,0,139,50,0,0,0,0,0,1097,27,145,1951,811,342,0,0,0,0,0,0,0,0,0,267,1130,2297,1391,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
94,20240926-130017,3785,0,0,0,0,233,0,0,0,0,0,0,0,0,0,0,0,1405,0,42,0,0,186,10,0,0,0,0,0,1125,83,127,2020,623,189,0,0,0,0,0,0,0,0,0,456,1171,2295,1343,0,0,0,0,0,0,17,0,0,0,71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
95,20240926-130017,3818,0,0,0,0,156,0,0,0,0,0,0,0,0,0,0,0,1451,0,73,0,0,211,0,0,0,0,0,0,1181,185,123,2025,419,25,0,0,0,0,0,0,0,0,0,591,1257,2301,1207,0,0,0,0,0,0,19,0,0,0,153,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
96,20240926-130017,3853,0,0,0,0,0,40,16,0,0,0,0,0,0,0,0,0,1485,0,109,0,0,283,0,0,0,0,0,0,1145,275,79,2069,233,0,0,0,0,0,0,0,0,0,0,841,1325,2291,1013,0,0,0,0,0,0,17,0,0,0,316,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
97,20240926-130017,3906,0,0,0,0,0,43,82,0,0,0,0,0,0,0,0,0,1532,0,101,0,0,290,0,0,0,0,0,0,1109,297,21,2079,41,0,0,0,0,0,0,0,0,0,0,1001,1373,2279,933,0,0,0,0,0,0,18,0,0,0,469,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
98,20240926-130017,3942,0,0,0,0,0,43,165,0,0,0,0,0,0,0,0,0,1541,0,133,0,0,284,0,0,0,0,0,0,1082,340,0,2063,0,0,0,0,0,0,0,0,35,0,0,1133,1398,2265,875,0,0,0,0,0,0,18,0,0,0,639,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
99,20240926-130017,3973,0,0,0,0,0,68,295,0,0,0,0,0,0,0,0,0,1531,0,143,0,0,277,0,0,0,0,0,0,984,364,0,2041,0,0,0,0,0,0,0,0,153,0,0,1235,1391,2246,830,0,0,0,0,0,0,18,0,0,0,786,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100,20240926-130018,4023,0,0,0,0,0,199,303,0,0,0,0,0,0,0,0,0,1515,0,95,0,0,277,0,0,0,0,0,0,927,420,37,1996,0,0,0,0,0,0,0,0,328,0,0,1353,1396,2201,859,0,0,0,0,0,0,17,0,0,0,909,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
101,20240926-130018,4072,0,0,0,0,0,302,313,0,0,0,0,0,0,0,0,0,1431,0,51,0,0,255,0,0,0,0,0,0,840,435,43,1939,0,59,0,0,0,0,0,0,383,0,0,1485,1372,2173,778,0,0,0,0,0,0,19,0,0,0,1033,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
102,20240926-130018,4104,0,0,0,0,0,471,293,0,0,0,0,0,0,0,0,0,1267,0,59,0,0,209,0,0,0,0,0,0,779,411,53,1877,0,127,0,0,0,0,0,0,637,0,0,1612,1333,2130,786,0,0,0,0,0,0,19,0,0,163,1239,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
103,20240926-130018,4153,0,0,0,0,0,520,255,0,0,0,0,0,0,0,0,0,1115,10,47,0,0,169,0,0,0,0,0,0,787,318,0,1829,0,152,0,0,0,0,0,0,729,0,0,1664,1274,2083,738,0,0,0,0,0,0,17,0,0,229,1328,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
104,20240926-130018,4189,0,0,0,0,0,539,297,0,0,0,0,0,0,0,0,0,1111,20,47,0,0,61,0,0,0,0,0,0,891,373,21,1749,0,200,0,0,0,0,0,0,844,0,0,1717,1277,2023,683,0,0,0,0,0,0,18,0,0,287,1433,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
105,20240926-130018,4226,0,0,0,0,0,563,351,0,0,0,0,0,0,0,0,0,1047,26,17,0,0,36,0,0,0,0,0,0,923,347,35,1691,0,218,0,0,0,0,0,0,919,0,0,1797,1241,1947,687,0,0,0,0,0,0,17,0,0,307,1532,91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
106,20240926-130018,4254,0,0,0,0,0,627,372,0,0,0,0,0,0,0,0,0,1021,0,14,0,0,0,0,0,0,0,0,0,827,287,41,1593,0,229,0,0,0,0,0,0,940,0,0,1831,1207,1883,564,0,0,0,0,0,0,0,0,0,312,1642,217,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
107,20240926-130018,4302,0,0,0,0,0,679,443,0,0,0,0,0,0,0,0,0,955,29,0,0,0,0,0,0,0,0,0,0,792,277,45,1432,0,263,0,0,0,0,0,0,903,0,0,1867,1159,1819,487,0,0,0,0,0,0,0,0,0,359,1738,365,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
108,20240926-130018,4336,0,0,0,0,0,618,406,0,0,0,0,0,0,0,0,0,787,31,0,0,0,0,0,0,0,0,0,0,813,293,88,1358,0,363,19,0,0,0,0,0,873,0,0,1909,1100,1725,517,0,0,0,0,0,0,0,0,0,441,1785,488,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
109,20240926-130018,4368,0,0,0,0,0,517,302,0,0,0,0,0,0,0,0,0,782,22,0,0,0,0,0,0,0,0,0,0,901,314,171,1278,0,493,39,0,0,0,0,0,923,0,0,1983,997,1620,469,0,0,0,0,0,0,0,0,0,477,1867,587,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110,20240926-130018,4420,0,0,0,0,0,467,235,0,0,0,0,0,0,0,0,0,757,0,0,0,0,0,0,0,0,0,0,0,1006,261,176,1157,0,559,71,0,0,0,0,0,885,0,0,2067,839,1493,413,0,0,0,0,0,0,0,0,0,582,1901,680,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,20240926-130018,4473,0,0,0,0,0,347,171,0,0,0,0,0,0,0,0,0,695,47,100,0,0,0,0,0,0,0,0,0,1055,253,167,1045,0,614,102,0,0,0,0,0,873,0,0,2103,781,1351,349,0,0,0,0,0,0,0,0,0,671,1935,789,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
112,20240926-130018,4501,0,0,0,0,0,175,0,0,0,0,0,0,0,0,0,0,613,202,237,0,0,0,0,0,0,0,0,0,1259,83,185,893,58,679,148,0,0,0,0,0,891,0,0,2151,815,1187,239,0,0,0,0,0,0,0,0,0,780,1989,933,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
113,20240926-130018,4535,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,483,248,335,0,0,0,0,0,0,0,0,0,1321,93,169,611,60,741,157,0,0,0,0,0,868,0,0,2158,838,1083,156,0,0,0,0,0,0,0,0,0,813,2018,1053,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
114,20240926-130018,4589,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,325,419,361,0,0,0,0,0,0,0,0,0,1391,35,171,407,76,793,185,0,0,0,0,0,851,69,139,2129,795,951,62,0,0,0,0,0,0,0,0,0,813,2035,1123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
115,20240926-130018,4621,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,151,500,471,0,0,0,0,0,0,0,0,0,1433,0,167,260,60,797,171,0,0,0,0,0,761,103,163,2133,743,772,44,0,0,0,0,0,0,0,0,0,853,2045,1227,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
116,20240926-130018,4652,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,536,489,0,0,0,0,0,0,0,0,0,1449,9,281,0,60,822,213,0,0,0,0,0,661,171,167,2120,777,571,0,0,0,0,0,0,0,0,0,202,923,2075,1299,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
117,20240926-130018,4687,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,445,551,0,0,0,0,0,0,0,0,0,1446,71,283,24,125,787,237,0,0,0,0,0,583,201,169,2073,793,233,0,0,0,0,0,0,0,0,0,359,856,2099,1369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
118,20240926-130018,4740,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,426,611,0,0,0,0,0,0,0,0,0,1289,27,271,19,99,735,281,0,0,0,0,0,684,175,159,2028,845,8,0,0,0,0,0,0,110,0,0,638,948,2107,1447,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
119,20240926-130018,4773,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,487,613,0,0,0,0,0,0,0,0,0,1043,73,215,19,118,679,243,0,0,0,0,0,789,212,270,1967,919,5,0,0,0,0,0,0,175,0,0,895,951,2116,1493,0,0,0,0,0,0,0,0,0,0,99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
120,20240926-130018,4843,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,537,585,0,0,0,0,0,0,0,0,0,839,0,155,0,107,653,148,0,0,0,0,0,809,98,299,1895,919,0,0,0,0,0,0,0,365,0,0,1062,1066,2107,1525,0,0,0,0,0,0,0,0,0,0,235,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
121,20240926-130018,4872,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,495,606,0,0,0,0,0,0,0,0,0,877,0,237,0,67,539,140,0,0,0,0,0,1017,136,359,1821,841,31,6,0,0,0,0,0,581,29,0,1225,1115,2072,1519,0,0,0,0,0,0,0,0,0,0,455,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
122,20240926-130018,4910,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,529,590,0,0,0,0,0,0,0,0,0,931,0,244,0,40,541,99,0,0,0,0,0,1049,184,435,1747,855,0,37,0,0,0,0,0,567,101,0,1319,1157,2036,1555,0,0,0,0,0,0,0,0,0,0,575,93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
123,20240926-130018,4939,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,537,529,0,0,0,0,0,0,0,0,0,988,0,265,0,0,473,63,0,0,0,0,0,1112,227,529,1670,863,25,83,0,0,0,0,0,549,102,0,1367,1240,2009,1515,0,0,0,0,0,0,0,0,0,0,628,132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
124,20240926-130018,4987,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,441,466,0,0,0,0,0,0,0,0,0,1043,0,221,0,0,461,55,0,0,0,0,0,1144,210,478,1605,858,139,114,0,0,0,0,0,549,151,0,1461,1261,1977,1503,0,0,0,0,0,0,0,0,0,0,697,237,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
125,20240926-130019,5021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,416,470,0,0,0,0,0,0,0,0,0,1127,0,145,0,0,437,53,0,0,0,0,0,1179,232,471,1583,869,165,170,0,0,0,0,0,543,137,0,1527,1326,1945,1471,0,0,0,0,0,0,0,0,0,0,797,313,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
126,20240926-130019,5055,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,410,510,0,0,0,0,0,0,0,0,0,1193,0,0,0,0,383,0,0,0,0,0,0,1172,89,471,1531,851,169,175,0,0,0,0,0,573,169,0,1593,1353,1869,1421,0,0,0,0,0,0,0,0,0,0,893,435,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
127,20240926-130019,5091,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,439,505,0,0,0,0,0,0,0,0,0,1193,0,0,0,0,288,0,0,0,0,0,0,1083,120,475,1445,800,210,217,0,0,0,0,0,587,184,0,1662,1387,1817,1353,0,0,0,0,0,0,0,0,0,0,924,501,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
128,20240926-130019,5142,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,377,463,0,0,0,0,0,0,0,0,0,1106,0,63,0,0,282,0,0,0,0,0,0,1077,51,593,1378,783,255,277,0,0,0,0,0,607,143,0,1711,1427,1752,1300,0,0,0,0,0,0,0,0,0,0,979,564,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
129,20240926-130019,5172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,264,300,0,0,0,0,0,0,0,0,0,947,0,243,0,0,219,0,0,0,0,0,0,1003,0,463,1277,772,361,332,0,0,0,0,0,487,115,0,1757,1493,1629,1199,0,0,0,0,0,0,0,0,0,0,1065,647,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
